Basin;Species;Status
Orb;Gobio.gobio;native
Orb;Lampetra.fluviatilis;native
Orb;Lepomis.gibbosus;exotic
Orb;Squalius.cephalus;native
Orb;Leuciscus.leuciscus;native
Orb;Telestes.souffia;native
Orb;Liza.ramada;native
Orb;Micropterus.salmoides;exotic
Orb;Mugil.cephalus;native
Orb;Oncorhynchus.mykiss;exotic
Orb;Perca.fluviatilis;exotic
Orb;Petromyzon.marinus;native
Orb;Phoxinus.phoxinus;native
Orb;Platichthys.flesus;native
Orb;Pomatoschistus.microps;native
Orb;Rutilus.rutilus;native
Orb;Salaria.fluviatilis;native
Orb;Salmo.trutta;exotic
Orb;Sander.lucioperca;exotic
Orb;Scardinius.erythrophthalmus;native
Orb;Tinca.tinca;native
Ord;Ambassis.macleayi;native
Ord;Ambassis.agassizii;native
Ord;Amniataba.percoides;native
Ord;Anguilla.bicolor.bicolor;native
Ord;Neoarius.graeffei;native
Ord;Neoarius.leptaspis;native
Ord;Neoarius.midgleyi;native
Ord;Arrhamphus.sclerolepis.sclerolepis;native
Ord;Leptachirus.klunzingeri;native
Ord;Carcharhinus.leucas;native
Ord;Craterocephalus.stercusmuscarum.stercusmuscarum;native
Ord;Craterocephalus.stramineus;native
Ord;Elops.hawaiensis;native
Ord;Glossamia.aprion;native
Ord;Glossogobius.giuris;native
Ord;Hephaestus.jenkinsi;native
Ord;Himantura.chaophraya;native
Ord;Hypseleotris.compressa;native
Ord;Lates.calcarifer;native
Ord;Leiognathus.equulus;native
Ord;Leiopotherapon.unicolor;native
Ord;Liza.alata;native
Ord;Megalops.cyprinoides;native
Ord;Melanotaenia.australis;native
Ord;Melanotaenia.splendida.splendida;native
Ord;Mogurnda.mogurnda;native
Ord;Mugil.cephalus;native
Ord;Nematalosa.erebi;native
Ord;Neosilurus.ater;native
Ord;Neosilurus.hyrtlii;native
Ord;Neosilurus.pseudospinosus;native
Ord;Porochilus.rendahli;native
Ord;Nibea.squamosa;native
Ord;Oxyeleotris.lineolata;native
Ord;Parambassis.gulliveri;native
Ord;Pristis.microdon;native
Ord;Scatophagus.argus;native
Ord;Strongylura.krefftii;native
Ord;Syncomistes.butleri;native
Ord;Toxotes.chatareus;native
Orinoco;Abramites.hypselonotus;native
Orinoco;Acanthicus.hystrix;native
Orinoco;Acanthobunocephalus.nicoi;native
Orinoco;Acanthocharax.microlepis;native
Orinoco;Acanthodoras.cataphractus;native
Orinoco;Acarichthys.heckelii;native
Orinoco;Acaronia.nassa;native
Orinoco;Acaronia.vultuosa;native
Orinoco;Acestridium.dichromum;native
Orinoco;Acestridium.discus;native
Orinoco;Acestridium.martini;native
Orinoco;Acestrocephalus.sardina;native
Orinoco;Acestrorhynchus.microlepis;native
Orinoco;Acestrorhynchus.falcatus;native
Orinoco;Acestrorhynchus.falcirostris;native
Orinoco;Acestrorhynchus.grandoculis;native
Orinoco;Acestrorhynchus.heterolepis;native
Orinoco;Acestrorhynchus.isalineae;native
Orinoco;Acestrorhynchus.minimus;native
Orinoco;Acestrorhynchus.nasutus;native
Orinoco;Achirus.achirus;native
Orinoco;Achirus.novoae;native
Orinoco;Adontosternarchus.clarkae;native
Orinoco;Adontosternarchus.devenanzii;native
Orinoco;Adontosternarchus.sachsi;native
Orinoco;Aequidens.chimantanus;native
Orinoco;Aequidens.diadema;native
Orinoco;Aequidens.metae;native
Orinoco;Aequidens.tetramerus;native
Orinoco;Agamyxis.albomaculatus;native
Orinoco;Ageneiosus.inermis;native
Orinoco;Ageneiosus.magoi;native
Orinoco;Ageneiosus.ucayalensis;native
Orinoco;Ageneiosus.vittatus;native
Orinoco;Agoniates.anchovia;native
Orinoco;Agoniates.halecinus;native
Orinoco;Amblydoras.affinis;native
Orinoco;Amblydoras.bolivarensis;native
Orinoco;Amblydoras.gonzalezi;native
Orinoco;Ammocryptocharax.elegans;native
Orinoco;Ammocryptocharax.minutus;native
Orinoco;Ammocryptocharax.vintonae;native
Orinoco;Ammoglanis.pulex;native
Orinoco;Anableps.microlepis;native
Orinoco;Anchoa.spinifer;native
Orinoco;Anchovia.surinamensis;native
Orinoco;Anchoviella.guianensis;native
Orinoco;Anchoviella.jamesi;native
Orinoco;Anchoviella.lepidentostole;native
Orinoco;Anchoviella.manamensis;native
Orinoco;Anchoviella.perezi;native
Orinoco;Ancistrus.brevifilis;native
Orinoco;Ancistrus.dolichopterus;native
Orinoco;Ancistrus.gymnorhynchus;native
Orinoco;Ancistrus.hoplogenys;native
Orinoco;Ancistrus.leucostictus;native
Orinoco;Ancistrus.macrophthalmus;native
Orinoco;Ancistrus.triradiatus;native
Orinoco;Anduzedoras.oxyrhynchus;native
Orinoco;Anodus.elongatus;native
Orinoco;Anodus.orinocensis;native
Orinoco;Anostomoides.atrianalis;native
Orinoco;Anostomoides.laticeps;native
Orinoco;Anostomus.anostomus;native
Orinoco;Petulanos.spiloclistron;native
Orinoco;Anostomus.ternetzi;native
Orinoco;Apareiodon.gransabana;native
Orinoco;Apareiodon.orinocensis;native
Orinoco;Aphanotorulus.ammophilus;native
Orinoco;Aphanotorulus.unicolor;native
Orinoco;Aphyocharacidium.melandetum;native
Orinoco;Aphyocharax.alburnus;native
Orinoco;Aphyocharax.colifax;native
Orinoco;Aphyocharax.erythrurus;native
Orinoco;Aphyocharax.yekwanae;native
Orinoco;Apionichthys.menezesi;native
Orinoco;Apionichthys.sauli;native
Orinoco;Apistogramma.alacrina;native
Orinoco;Apistogramma.brevis;native
Orinoco;Apistogramma.cacatuoides;native
Orinoco;Apistogramma.commbrae;native
Orinoco;Apistogramma.guttata;native
Orinoco;Apistogramma.hoignei;native
Orinoco;Apistogramma.hongsloi;native
Orinoco;Apistogramma.iniridae;native
Orinoco;Apistogramma.macmasteri;native
Orinoco;Apistogramma.ortmanni;native
Orinoco;Apistogramma.uaupesi;native
Orinoco;Apistogramma.viejita;native
Orinoco;Apistoloricaria.condei;native
